alert_id,clip_id,device_id,alert_time,time_bucket,threshold_version,score_at_alert,alert_level,pushed_to_platform,pushed_delay_ms,operator_review_result,review_time_sec
A_v060_0002808,C0006611,D0087,2026-01-03 19:26:33,evening_peak,v060,0.8257370746562257,medium,1,2798,confirmed_firework,55
A_v060_0002809,C0006615,D0081,2026-01-27 16:27:14,daytime,v060,0.8208790197608951,medium,1,1449,false_alarm,203
A_v060_0002810,C0006616,D0093,2026-01-03 21:14:03,night,v060,0.8145439151028201,low,1,290,false_alarm,54
A_v060_0002811,C0006617,D0038,2026-01-22 21:09:23,night,v060,0.8194701768253675,low,1,3696,confirmed_firework,190
A_v060_0002812,C0006618,D0063,2026-01-16 02:40:36,early_morning,v060,0.8407819042124435,medium,0,1619,confirmed_firework,269
A_v060_0002813,C0006620,D0034,2026-01-09 21:22:54,night,v060,0.837252334561291,medium,1,3776,false_alarm,102
A_v060_0002814,C0006624,D0003,2026-01-27 19:27:30,evening_peak,v060,0.680398400454089,low,1,5756,false_alarm,86
A_v060_0002815,C0006628,D0047,2026-01-17 22:57:57,night,v060,0.8414270293955142,medium,1,3096,confirmed_firework,92
A_v060_0002816,C0006630,D0039,2026-01-26 23:59:36,night,v060,0.819464337930166,low,1,5089,confirmed_firework,312
A_v060_0002817,C0006633,D0074,2026-01-03 08:58:53,daytime,v060,0.8837154667613919,medium,1,3808,confirmed_firework,183
A_v060_0002818,C0006634,D0058,2026-01-20 19:28:46,evening_peak,v060,0.8262378850258093,medium,1,405,confirmed_firework,103
A_v060_0002819,C0006637,D0009,2026-01-11 23:24:28,night,v060,0.7262233424540536,low,1,4934,false_alarm,43
A_v060_0002820,C0006639,D0005,2026-01-11 02:23:05,early_morning,v060,0.8972388585017872,medium,0,980,confirmed_firework,99
A_v060_0002821,C0006653,D0037,2026-01-30 01:29:42,early_morning,v060,0.893345520442138,medium,1,982,confirmed_firework,312
A_v060_0002822,C0006655,D0014,2026-01-23 22:49:52,night,v060,0.6169357411763404,low,1,2191,false_alarm,49
A_v060_0002823,C0006656,D0092,2026-01-21 21:51:24,night,v060,0.8276911447805054,medium,1,2728,confirmed_firework,101
A_v060_0002824,C0006658,D0098,2026-01-18 11:16:53,daytime,v060,0.6650218264915443,low,1,1936,false_alarm,173
A_v060_0002825,C0006660,D0060,2026-01-25 01:55:26,early_morning,v060,0.9170497571185048,high,1,5879,confirmed_firework,232
A_v060_0002826,C0006671,D0104,2026-01-26 02:57:19,early_morning,v060,0.8130416099311664,low,1,3764,false_alarm,200
A_v060_0002827,C0006678,D0017,2026-01-28 21:09:52,night,v060,0.6533681406380366,low,1,2968,false_alarm,69
A_v060_0002828,C0006679,D0006,2026-01-03 21:16:43,night,v060,0.8175281071488495,low,1,953,false_alarm,28
A_v060_0002829,C0006681,D0117,2026-01-28 19:11:05,evening_peak,v060,0.6479605229346537,low,1,1983,false_alarm,161
A_v060_0002830,C0006686,D0024,2026-01-09 01:36:10,early_morning,v060,0.8170628731795687,low,1,394,confirmed_firework,192
A_v060_0002831,C0006688,D0009,2026-01-01 17:37:48,evening_peak,v060,0.9026218266688008,high,1,2054,confirmed_firework,126
A_v060_0002832,C0006694,D0036,2026-01-02 17:32:08,evening_peak,v060,0.8235348847340002,medium,0,542,confirmed_firework,163
A_v060_0002833,C0006695,D0118,2026-01-01 19:52:24,evening_peak,v060,0.9247315222160792,high,1,3500,confirmed_firework,101
A_v060_0002834,C0006697,D0081,2026-01-26 19:23:01,evening_peak,v060,0.8700830506235125,medium,1,2296,confirmed_firework,116
A_v060_0002835,C0006698,D0100,2026-01-02 18:44:02,evening_peak,v060,0.6051931269268395,low,1,3009,false_alarm,106
A_v060_0002836,C0006699,D0021,2026-01-29 14:24:11,daytime,v060,0.8224076736221809,medium,1,4654,false_alarm,98
A_v060_0002837,C0006703,D0041,2026-01-15 20:17:54,evening_peak,v060,0.7122547071481033,low,1,2701,false_alarm,176
A_v060_0002838,C0006704,D0095,2026-01-16 23:54:15,night,v060,0.8017398249780233,low,1,5889,confirmed_firework,131
A_v060_0002839,C0006706,D0101,2026-01-03 20:20:45,evening_peak,v060,0.8274461909831986,medium,1,3146,confirmed_firework,58
A_v060_0002840,C0006707,D0028,2026-01-05 22:22:19,night,v060,0.9640368117001751,high,1,3327,confirmed_firework,210
A_v060_0002841,C0006708,D0024,2026-01-24 10:16:20,daytime,v060,0.6956255672532983,low,1,2532,false_alarm,113
A_v060_0002842,C0006709,D0031,2026-01-05 21:36:19,night,v060,0.9730075497144556,high,1,4264,confirmed_firework,158
A_v060_0002843,C0006711,D0022,2026-01-26 23:18:53,night,v060,0.8081684418463227,low,1,4130,confirmed_firework,138
A_v060_0002844,C0006712,D0033,2026-01-26 18:02:08,evening_peak,v060,0.9216228744322477,high,1,2703,confirmed_firework,283
A_v060_0002845,C0006714,D0068,2026-01-11 17:57:45,evening_peak,v060,0.8972359157607124,medium,1,1375,confirmed_firework,159
A_v060_0002846,C0006717,D0042,2026-01-10 19:04:23,evening_peak,v060,0.8793569034079421,medium,1,1255,confirmed_firework,301
A_v060_0002847,C0006718,D0101,2026-01-28 16:24:52,daytime,v060,0.6002791936073695,low,1,1859,false_alarm,119
A_v060_0002848,C0006724,D0104,2026-01-04 10:48:31,daytime,v060,0.8215638551983775,medium,1,3829,confirmed_firework,270
A_v060_0002849,C0006727,D0009,2026-01-15 22:50:19,night,v060,0.8903809870012608,medium,1,4589,confirmed_firework,310
A_v060_0002850,C0006734,D0026,2026-01-05 23:11:09,night,v060,0.8241540465821237,medium,1,1648,confirmed_firework,245
A_v060_0002851,C0006735,D0061,2026-01-07 12:35:03,daytime,v060,0.827135456345333,medium,1,3500,false_alarm,195
A_v060_0002852,C0006737,D0023,2026-01-14 17:38:14,evening_peak,v060,0.8107410280069545,low,1,3548,false_alarm,156
A_v060_0002853,C0006738,D0003,2026-01-03 21:16:34,night,v060,0.8297110104464955,medium,1,2973,confirmed_firework,51
A_v060_0002854,C0006741,D0038,2026-01-20 18:41:33,evening_peak,v060,0.8130573661797585,low,1,1268,false_alarm,118
A_v060_0002855,C0006742,D0066,2026-01-25 16:24:15,daytime,v060,0.7589931967267686,low,1,5971,false_alarm,85
A_v060_0002856,C0006743,D0051,2026-01-04 22:58:35,night,v060,0.9274357419620664,high,1,1869,confirmed_firework,144
A_v060_0002857,C0006746,D0035,2026-01-25 17:07:19,evening_peak,v060,0.8805839771552258,medium,1,2755,confirmed_firework,240
A_v060_0002858,C0006748,D0083,2026-01-25 07:22:18,early_morning,v060,0.8072775189372849,low,1,2434,false_alarm,135
A_v060_0002859,C0006751,D0089,2026-01-26 09:32:34,daytime,v060,0.8257582306799778,medium,1,5476,confirmed_firework,91
A_v060_0002860,C0006752,D0026,2026-01-25 13:31:28,daytime,v060,0.8215751855139013,medium,1,4813,confirmed_firework,165
A_v060_0002861,C0006755,D0056,2026-01-07 10:09:07,daytime,v060,0.6050537245343653,low,1,2519,false_alarm,104
A_v060_0002862,C0006761,D0109,2026-01-19 06:55:34,early_morning,v060,0.8405074466182023,medium,1,5074,false_alarm,147
A_v060_0002863,C0006762,D0078,2026-01-19 18:38:04,evening_peak,v060,0.8155620123118574,low,1,5663,confirmed_firework,60
A_v060_0002864,C0006763,D0032,2026-01-20 16:19:40,daytime,v060,0.6295875894639924,low,1,5298,false_alarm,116
A_v060_0002865,C0006764,D0066,2026-01-11 23:44:57,night,v060,0.8044108752756839,low,1,268,confirmed_firework,213
A_v060_0002866,C0006765,D0077,2026-01-25 02:31:54,early_morning,v060,0.9363423512359583,high,1,2188,confirmed_firework,147
A_v060_0002867,C0006769,D0113,2026-01-26 22:11:16,night,v060,0.8919051220127271,medium,1,5977,confirmed_firework,211
A_v060_0002868,C0006771,D0094,2026-01-04 22:02:38,night,v060,0.8247534147194698,medium,1,3180,false_alarm,218
A_v060_0002869,C0006772,D0024,2026-01-27 18:01:57,evening_peak,v060,0.8837568179528482,medium,1,846,confirmed_firework,221
A_v060_0002870,C0006775,D0107,2026-01-26 07:27:55,early_morning,v060,0.8099493371304209,low,0,3800,false_alarm,78
A_v060_0002871,C0006784,D0023,2026-01-19 00:19:11,early_morning,v060,0.6792869353425465,low,1,5881,false_alarm,110
A_v060_0002872,C0006786,D0043,2026-01-04 19:32:24,evening_peak,v060,0.8211834622353538,medium,1,1827,false_alarm,49
A_v060_0002873,C0006789,D0006,2026-01-14 19:33:58,evening_peak,v060,0.8038155678646506,low,1,3104,false_alarm,172
A_v060_0002874,C0006791,D0104,2026-01-20 22:11:41,night,v060,0.7605140843389123,low,1,311,false_alarm,81
A_v060_0002875,C0006796,D0048,2026-01-15 00:34:59,early_morning,v060,0.624123325692927,low,1,5890,false_alarm,53
A_v060_0002876,C0006798,D0038,2026-01-28 22:06:08,night,v060,0.824034948955949,medium,1,5411,confirmed_firework,311
A_v060_0002877,C0006799,D0080,2026-01-22 09:38:46,daytime,v060,0.6234529170191708,low,1,443,false_alarm,195
A_v060_0002878,C0006800,D0100,2026-01-15 23:16:28,night,v060,0.8625168954381314,medium,1,2325,confirmed_firework,128
A_v060_0002879,C0006801,D0061,2026-01-04 19:14:13,evening_peak,v060,0.9212776326402708,high,1,3697,confirmed_firework,308
A_v060_0002880,C0006803,D0012,2026-01-14 23:43:49,night,v060,0.9309783000073325,high,1,764,confirmed_firework,270
A_v060_0002881,C0006806,D0003,2026-01-25 17:37:23,evening_peak,v060,0.8271903093099294,medium,1,748,confirmed_firework,277
A_v060_0002882,C0006810,D0024,2026-01-05 23:45:16,night,v060,0.8106819892728593,low,1,4487,confirmed_firework,189
A_v060_0002883,C0006815,D0109,2026-01-05 01:10:55,early_morning,v060,0.8113938555594128,low,1,5430,confirmed_firework,287
A_v060_0002884,C0006816,D0051,2026-01-10 20:21:27,evening_peak,v060,0.9163840195186509,high,1,5965,confirmed_firework,123
A_v060_0002885,C0006819,D0073,2026-01-30 10:12:43,daytime,v060,0.6380276206444939,low,1,674,false_alarm,187
A_v060_0002886,C0006820,D0114,2026-01-03 19:01:09,evening_peak,v060,0.8034556189100897,low,1,3982,confirmed_firework,264
A_v060_0002887,C0006823,D0058,2026-01-28 23:58:01,night,v060,0.8150848378253109,low,1,1733,confirmed_firework,261
A_v060_0002888,C0006825,D0067,2026-01-26 22:05:33,night,v060,0.8674892584159658,medium,1,3475,confirmed_firework,307
A_v060_0002889,C0006828,D0111,2026-01-07 14:22:34,daytime,v060,0.6322602923978753,low,1,1849,false_alarm,55
A_v060_0002890,C0006829,D0024,2026-01-13 21:11:43,night,v060,0.6125278636311612,low,1,2797,false_alarm,34
A_v060_0002891,C0006830,D0102,2026-01-05 20:44:54,evening_peak,v060,0.8186130231804062,low,1,1195,confirmed_firework,177
A_v060_0002892,C0006831,D0003,2026-01-18 20:31:59,evening_peak,v060,0.9092317146478294,high,1,1726,confirmed_firework,232
A_v060_0002893,C0006832,D0077,2026-01-24 22:22:14,night,v060,0.827028968377872,medium,1,859,confirmed_firework,276
A_v060_0002894,C0006834,D0090,2026-01-05 21:25:20,night,v060,0.748095708868371,low,1,5177,false_alarm,151
A_v060_0002895,C0006835,D0077,2026-01-02 22:42:19,night,v060,0.9927719076035728,high,1,2558,confirmed_firework,64
A_v060_0002896,C0006838,D0108,2026-01-08 03:20:45,early_morning,v060,0.9315334679058578,high,1,3621,confirmed_firework,243
A_v060_0002897,C0006843,D0057,2026-01-08 18:55:24,evening_peak,v060,0.819599507425919,low,1,5533,false_alarm,208
A_v060_0002898,C0006844,D0034,2026-01-25 17:50:28,evening_peak,v060,0.8109521844368783,low,1,680,confirmed_firework,91
A_v060_0002899,C0006846,D0099,2026-01-11 21:22:40,night,v060,0.9355882537619372,high,1,2701,confirmed_firework,143
A_v060_0002900,C0006852,D0048,2026-01-25 18:06:26,evening_peak,v060,0.8133279639724071,low,1,2444,false_alarm,151
A_v060_0002901,C0006859,D0117,2026-01-28 11:32:17,daytime,v060,0.7253536967604155,low,1,4513,false_alarm,118
A_v060_0002902,C0006863,D0042,2026-01-19 22:13:40,night,v060,0.8259053510850883,medium,1,3013,confirmed_firework,176
A_v060_0002903,C0006864,D0073,2026-01-21 07:06:04,early_morning,v060,0.8129865734588436,low,1,1837,confirmed_firework,273
A_v060_0002904,C0006866,D0021,2026-01-03 18:58:56,evening_peak,v060,0.8981946764798929,medium,1,5889,confirmed_firework,131
A_v060_0002905,C0006867,D0059,2026-01-08 20:46:35,evening_peak,v060,0.8442665587680757,medium,1,2347,confirmed_firework,314
A_v060_0002906,C0006869,D0063,2026-01-09 23:27:25,night,v060,0.6622959053143581,low,1,3398,false_alarm,138
A_v060_0002907,C0006872,D0065,2026-01-02 17:08:59,evening_peak,v060,0.8250000256118377,medium,1,690,confirmed_firework,265
A_v060_0002908,C0006876,D0107,2026-01-12 06:59:29,early_morning,v060,0.6158709196612348,low,1,5058,false_alarm,173
A_v060_0002909,C0006877,D0052,2026-01-07 18:28:27,evening_peak,v060,0.6942210562284256,low,1,5076,false_alarm,96
A_v060_0002910,C0006879,D0066,2026-01-13 03:41:49,early_morning,v060,0.8050223094143536,low,1,2831,false_alarm,214
A_v060_0002911,C0006881,D0023,2026-01-03 15:04:13,daytime,v060,0.9602372602470113,high,1,2507,confirmed_firework,192
A_v060_0002912,C0006882,D0035,2026-01-25 21:49:05,night,v060,0.8253411605413139,medium,1,3751,confirmed_firework,297
A_v060_0002913,C0006883,D0054,2026-01-25 23:31:44,night,v060,0.7103399884504642,low,1,3241,false_alarm,28
A_v060_0002914,C0006884,D0048,2026-01-21 02:43:52,early_morning,v060,0.8119282771000081,low,1,2138,confirmed_firework,309
A_v060_0002915,C0006885,D0116,2026-01-10 23:20:50,night,v060,0.9640419468519386,high,1,1140,confirmed_firework,195
A_v060_0002916,C0006886,D0104,2026-01-07 22:42:23,night,v060,0.6633697195284288,low,1,3385,false_alarm,156
A_v060_0002917,C0006888,D0027,2026-01-16 19:29:04,evening_peak,v060,0.8121748509369338,low,1,3628,confirmed_firework,164
A_v060_0002918,C0006891,D0086,2026-01-05 21:37:47,night,v060,0.682720412568496,low,1,1774,false_alarm,196
A_v060_0002919,C0006894,D0002,2026-01-05 21:39:47,night,v060,0.8036074471931673,low,1,800,confirmed_firework,159
A_v060_0002920,C0006896,D0114,2026-01-03 21:40:19,night,v060,0.8449687729841402,medium,1,5452,confirmed_firework,195
A_v060_0002921,C0006898,D0048,2026-01-15 21:18:40,night,v060,0.6596215981681897,low,1,3066,false_alarm,96
A_v060_0002922,C0006901,D0021,2026-01-03 18:00:25,evening_peak,v060,0.819453296698224,low,1,2453,confirmed_firework,147
A_v060_0002923,C0006902,D0093,2026-01-25 18:07:40,evening_peak,v060,0.8037246364007713,low,1,5406,confirmed_firework,217
A_v060_0002924,C0006904,D0011,2026-01-14 04:22:57,early_morning,v060,0.7152894648986112,low,0,2181,false_alarm,105
A_v060_0002925,C0006907,D0068,2026-01-28 02:39:09,early_morning,v060,0.8055778946502463,low,1,5686,confirmed_firework,125
A_v060_0002926,C0006910,D0100,2026-01-22 08:10:54,daytime,v060,0.8037371780835999,low,1,2972,false_alarm,164
A_v060_0002927,C0006914,D0027,2026-01-10 23:08:53,night,v060,0.9676717038669274,high,1,5594,confirmed_firework,156
A_v060_0002928,C0006915,D0108,2026-01-11 19:18:22,evening_peak,v060,0.6219632065318468,low,1,1658,false_alarm,188
A_v060_0002929,C0006916,D0119,2026-01-03 22:53:25,night,v060,0.622716857254107,low,1,5524,false_alarm,84
A_v060_0002930,C0006917,D0101,2026-01-04 17:05:04,evening_peak,v060,0.6034560800044725,low,1,878,false_alarm,30
A_v060_0002931,C0006922,D0068,2026-01-15 22:38:57,night,v060,0.8891783584071561,medium,1,3619,confirmed_firework,287
A_v060_0002932,C0006924,D0090,2026-01-21 18:52:43,evening_peak,v060,0.8256813503732521,medium,1,1536,confirmed_firework,148
A_v060_0002933,C0006925,D0073,2026-01-16 20:16:38,evening_peak,v060,0.9361861211235274,high,1,1681,confirmed_firework,283
A_v060_0002934,C0006926,D0006,2026-01-21 17:51:27,evening_peak,v060,0.8264477581286203,medium,1,1450,confirmed_firework,307
A_v060_0002935,C0006928,D0076,2026-01-16 21:20:27,night,v060,0.8024017180598013,low,1,4828,false_alarm,175
A_v060_0002936,C0006929,D0001,2026-01-12 23:39:13,night,v060,0.8155474443622007,low,1,3890,confirmed_firework,123
A_v060_0002937,C0006936,D0101,2026-01-11 12:05:48,daytime,v060,0.8270007525042915,medium,0,629,confirmed_firework,312
A_v060_0002938,C0006937,D0058,2026-01-05 22:47:55,night,v060,0.7533136192980069,low,1,5646,false_alarm,117
A_v060_0002939,C0006941,D0049,2026-01-23 04:54:03,early_morning,v060,0.8243603134125864,medium,1,5851,confirmed_firework,176
A_v060_0002940,C0006944,D0099,2026-01-26 22:39:41,night,v060,0.8053106423430244,low,1,486,confirmed_firework,171
A_v060_0002941,C0006947,D0044,2026-01-08 19:28:32,evening_peak,v060,0.8111675692268497,low,1,4688,confirmed_firework,286
A_v060_0002942,C0006948,D0104,2026-01-08 21:37:20,night,v060,0.8084513188655865,low,1,4525,false_alarm,126
A_v060_0002943,C0006949,D0114,2026-01-03 23:45:59,night,v060,0.9201536709527863,high,1,3183,confirmed_firework,248
A_v060_0002944,C0006950,D0040,2026-01-18 23:03:34,night,v060,0.8256892623618811,medium,1,1079,confirmed_firework,127
A_v060_0002945,C0006954,D0006,2026-01-18 16:13:17,daytime,v060,0.6730500356671955,low,1,5825,false_alarm,127
A_v060_0002946,C0006957,D0051,2026-01-05 20:45:14,evening_peak,v060,0.8835911382032479,medium,1,3544,confirmed_firework,131
A_v060_0002947,C0006959,D0006,2026-01-12 22:10:13,night,v060,0.8622922089661196,medium,1,3747,confirmed_firework,282
A_v060_0002948,C0006961,D0110,2026-01-19 03:11:36,early_morning,v060,0.81529332507766,low,1,5867,confirmed_firework,184
A_v060_0002949,C0006962,D0045,2026-01-26 21:35:11,night,v060,0.8123700422199761,low,1,427,confirmed_firework,87
A_v060_0002950,C0006965,D0024,2026-01-01 20:49:44,evening_peak,v060,0.8214466160583724,medium,1,615,false_alarm,201
A_v060_0002951,C0006966,D0030,2026-01-26 21:36:36,night,v060,0.8134086864671833,low,1,3986,confirmed_firework,214
A_v060_0002952,C0006967,D0057,2026-01-22 20:49:57,evening_peak,v060,0.6213463726859068,low,1,5587,false_alarm,181
A_v060_0002953,C0006970,D0100,2026-01-30 22:40:16,night,v060,0.7157295333996065,low,1,4076,false_alarm,205
A_v060_0002954,C0006971,D0018,2026-01-30 21:04:14,night,v060,0.8236823076562426,medium,1,1490,false_alarm,118
A_v060_0002955,C0006979,D0037,2026-01-13 17:06:21,evening_peak,v060,0.8062955801689853,low,1,542,confirmed_firework,307
A_v060_0002956,C0006984,D0055,2026-01-18 23:47:52,night,v060,0.9171967160609739,high,1,1898,confirmed_firework,308
A_v060_0002957,C0006986,D0098,2026-01-16 18:04:09,evening_peak,v060,0.9206075223176402,high,1,2857,confirmed_firework,225
A_v060_0002958,C0006991,D0073,2026-01-15 21:31:56,night,v060,0.7638565571061195,low,1,2824,false_alarm,191
A_v060_0002959,C0006993,D0100,2026-01-16 01:16:51,early_morning,v060,0.8330459768186463,medium,1,4250,confirmed_firework,75
A_v060_0002960,C0006995,D0012,2026-01-13 21:03:44,night,v060,0.8084532183815475,low,1,410,confirmed_firework,89
A_v060_0002961,C0006999,D0025,2026-01-06 08:41:30,daytime,v060,0.6208266090506093,low,1,5033,false_alarm,92
A_v060_0002962,C0007002,D0019,2026-01-25 19:08:18,evening_peak,v060,0.6847677058265259,low,0,1763,false_alarm,165
A_v060_0002963,C0007003,D0068,2026-01-24 23:35:39,night,v060,0.8081007444730472,low,1,1138,confirmed_firework,93
A_v060_0002964,C0007004,D0065,2026-01-26 22:16:39,night,v060,0.8234653824951926,medium,1,4790,confirmed_firework,249
A_v060_0002965,C0007005,D0100,2026-01-26 23:32:46,night,v060,0.807751347463521,low,1,668,confirmed_firework,192
A_v060_0002966,C0007007,D0073,2026-01-25 23:51:58,night,v060,0.8118734691128449,low,1,876,confirmed_firework,270
A_v060_0002967,C0007009,D0110,2026-01-11 19:47:40,evening_peak,v060,0.810904647064651,low,1,1435,confirmed_firework,54
A_v060_0002968,C0007011,D0107,2026-01-28 16:17:05,daytime,v060,0.6069791850529905,low,1,2860,false_alarm,184
A_v060_0002969,C0007012,D0093,2026-01-05 17:41:59,evening_peak,v060,0.8010810854178563,low,1,2808,confirmed_firework,302
A_v060_0002970,C0007018,D0085,2026-01-13 22:10:10,night,v060,0.8304204163786004,medium,1,4210,confirmed_firework,61
A_v060_0002971,C0007022,D0016,2026-01-18 23:04:38,night,v060,0.8146179434501681,low,1,1808,confirmed_firework,96
A_v060_0002972,C0007024,D0037,2026-01-16 02:03:13,early_morning,v060,0.8402084634710253,medium,1,5835,confirmed_firework,231
A_v060_0002973,C0007025,D0010,2026-01-16 06:09:42,early_morning,v060,0.7597683144650864,low,1,4324,false_alarm,122
A_v060_0002974,C0007027,D0097,2026-01-12 21:55:56,night,v060,0.805996943599831,low,1,3616,confirmed_firework,149
A_v060_0002975,C0007032,D0114,2026-01-23 16:24:05,daytime,v060,0.8073541495258075,low,1,3997,false_alarm,122
A_v060_0002976,C0007033,D0026,2026-01-26 08:20:09,daytime,v060,0.8060241024545051,low,1,630,false_alarm,192
A_v060_0002977,C0007035,D0067,2026-01-18 19:54:27,evening_peak,v060,0.8077973678113162,low,1,3135,confirmed_firework,249
